IP,Name,Test_Num,Record,Record_Type,Duration,TTL,Answer_Count,Response
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,11.919021606445312,171658,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.485929489135742,171658,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.879060745239258,171658,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.85099983215332,171657,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.573884963989258,171657,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.813112258911133,171657,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.495922088623047,171657,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.906074523925781,171657,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.807058334350586,171656,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.765096664428711,171656,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.602018356323242,171656,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.218019485473633,171656,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.453960418701172,171656,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.463020324707031,171656,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.838052749633789,171655,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.551877975463867,171655,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.000986099243164,171655,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.381004333496094,171655,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.794992446899414,171655,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.406919479370117,171655,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.509056091308594,171654,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.586997985839844,171654,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,17.1661376953125,171654,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,18.533945083618164,171654,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.72783088684082,171654,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.357017517089844,171653,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.93923568725586,171653,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.764163970947266,171653,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.79904556274414,171653,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.725996017456055,171653,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,8.590936660766602,171652,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.654947280883789,171652,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.617992401123047,171652,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.983985900878906,171652,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.648820877075195,171652,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.065027236938477,171652,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.564037322998047,171651,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.487100601196289,171651,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.698101043701172,171651,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,19.25492286682129,171651,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,21.8808650970459,171651,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.196157455444336,171650,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.68403434753418,171650,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.804985046386719,171650,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.09404182434082,171650,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,17.948150634765625,171650,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.150930404663086,171650,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,11.794090270996094,171649,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,8.57400894165039,171649,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.249946594238281,171649,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.872861862182617,171649,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,11.795997619628906,171649,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.180017471313477,171649,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.666940689086914,171648,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.639999389648438,171648,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.839981079101562,171648,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.53201675415039,171648,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.415098190307617,171648,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.805866241455078,171647,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.272855758666992,171647,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.382911682128906,171647,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,24.213790893554688,171647,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.808012008666992,171647,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.5029296875,171646,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.473915100097656,171646,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.17796516418457,171646,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.37885856628418,171646,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.731002807617188,171646,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.494014739990234,171646,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.28079605102539,171645,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.002799987792969,171645,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,18.195152282714844,171645,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.114068984985352,171645,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,19.421100616455078,171645,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.204978942871094,171645,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.688087463378906,171644,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,18.164873123168945,171644,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.978979110717773,171644,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.366958618164062,171644,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,23.542165756225586,171644,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.394998550415039,171643,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,8.10098648071289,171643,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.032934188842773,171643,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.937950134277344,171643,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,17.987966537475586,171643,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.443967819213867,171643,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.630151748657227,171642,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.514995574951172,171642,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.267040252685547,171642,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.440940856933594,171642,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.365983963012695,171642,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.954017639160156,171642,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.631105422973633,171641,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,19.14191246032715,171641,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.827085494995117,171641,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.024972915649414,171641,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.937877655029297,171641,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.556169509887695,171640,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.763998031616211,171640,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.134977340698242,171640,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.885093688964844,171640,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.907028198242188,171640,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.664960861206055,171640,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.820026397705078,171639,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.901948928833008,171639,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.650894165039062,171639,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.243913650512695,171639,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.536930084228516,171639,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.282060623168945,171639,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.57302474975586,171638,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.464927673339844,171638,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.488054275512695,171638,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.628005981445312,171638,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,17.010927200317383,171638,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.349222183227539,171637,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.796972274780273,171637,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.887954711914062,171637,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.980865478515625,171637,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.188051223754883,171637,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,24.331092834472656,171637,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.226913452148438,171636,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.711929321289062,171636,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.04294776916504,171636,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.489961624145508,171636,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.475179672241211,171636,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.449928283691406,171636,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.404130935668945,171635,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.398170471191406,171635,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.0219669342041,171635,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.66004753112793,171635,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.834953308105469,171635,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.560222625732422,171635,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.674901962280273,171634,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.273021697998047,171634,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.377117156982422,171634,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.27006721496582,171634,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.967845916748047,171634,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.360023498535156,171633,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.467954635620117,171633,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.724109649658203,171633,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.479015350341797,171633,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.951799392700195,171633,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.429880142211914,171633,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.952970504760742,171632,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.454986572265625,171632,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.931989669799805,171632,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.000986099243164,171632,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,10.019063949584961,171632,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.566017150878906,171632,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,18.832921981811523,171631,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.577959060668945,171631,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,8.642196655273438,171631,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.076139450073242,171631,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.62299919128418,171631,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.986204147338867,171630,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.290882110595703,171630,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.50092887878418,171630,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.701915740966797,171630,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.157865524291992,171630,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.282848358154297,171630,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.223958969116211,171629,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.267993927001953,171629,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.384912490844727,171629,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.339996337890625,171629,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.27204704284668,171629,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,17.795801162719727,171629,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.870809555053711,171628,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.810012817382812,171628,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.70294189453125,171628,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.209985733032227,171628,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.395071029663086,171628,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.370037078857422,171628,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,10.215997695922852,171627,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.963865280151367,171627,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.762950897216797,171627,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.61703872680664,171627,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.410091400146484,171627,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.325929641723633,171627,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.42916488647461,171626,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,17.713069915771484,171626,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.880014419555664,171626,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.971878051757812,171626,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.60995864868164,171626,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.810873031616211,171625,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.308048248291016,171625,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.453027725219727,171625,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.08806037902832,171625,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.983964920043945,171625,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.683008193969727,171625,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.58795166015625,171624,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.37013053894043,171624,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.421058654785156,171624,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.889167785644531,171624,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.087055206298828,171624,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.309001922607422,171623,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.721942901611328,171623,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.464927673339844,171623,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.355110168457031,171623,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.414072036743164,171623,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.906095504760742,171623,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.35000991821289,171622,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.01386070251465,171622,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.605117797851562,171622,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.728141784667969,171622,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.640020370483398,171622,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.024112701416016,171621,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.602972030639648,171621,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.211105346679688,171621,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.651132583618164,171621,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.998985290527344,171621,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.489961624145508,171621,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.971899032592773,171620,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.944076538085938,171620,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.70604133605957,171620,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,16.534090042114258,171620,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.34889030456543,171620,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.748023986816406,171620,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.222932815551758,171619,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.134002685546875,171619,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.851974487304688,171619,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.692140579223633,171619,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.505935668945312,171619,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.764142990112305,171618,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,17.951011657714844,171618,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.748003005981445,171618,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,9.557008743286133,171618,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,11.846065521240234,171618,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,11.96908950805664,171618,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.389110565185547,171617,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,12.917041778564453,171617,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.401912689208984,171617,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.48910140991211,171617,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.825178146362305,171617,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.287948608398438,171617,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,14.12200927734375,171616,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,13.98611068725586,171616,1,198.41.0.4,
192.168.13.2,SYS-192.168.13.2,0,a.root-servers.net.,A,15.657901763916016,171616,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,94.84505653381348,5375,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.04988861083984,5375,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,74.39303398132324,5375,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.18103981018066,5375,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.39194679260254,5374,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.24700927734375,5374,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.37590026855469,5374,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,67.99602508544922,5374,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,82.26990699768066,5374,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.47403526306152,5373,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,100.09002685546875,5373,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.89801597595215,5373,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.58107376098633,5373,1,198.41.0.4,
